Case ID,Case Number,Case Year,Judge,Date Filed,Date Reopened,Reopen Code,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg
48612,3:21-cv-00817-jdp                       ,21,jdp ,2021-12-28,,1 ,,440,42:1983cv ,,,n,2021-12-28
48613,3:21-cv-00818-jdp                       ,21,jdp ,2021-12-29,,1 ,2022-05-13,791,29:1132   ,,,n,2021-12-29
48614,3:21-cv-00819-bbc                       ,21,bbc ,2021-12-29,,1 ,2022-01-28,440,28:1331b  ,,,y,2021-12-29
48615,3:21-cv-00820-jdp                       ,21,jdp ,2021-12-30,,2 ,2022-08-15,190,28:1332ds ,1,5,n,2021-12-30
48616,3:21-cv-00822-wmc                       ,21,wmc ,2021-12-30,,1 ,2022-11-14,422,28:1334   ,,,n,2021-12-30
48617,3:21-cv-00821-wmc                       ,21,wmc ,2021-12-30,2022-05-27,4 ,,530,28:2241   ,,,y,2022-05-27
48617,3:21-cv-00821-wmc                       ,21,wmc ,2021-12-30,2022-05-27,4 ,,530,28:2241   ,,,y,2022-05-27
48618,3:21-cv-00823-jdp                       ,21,jdp ,2021-12-30,,2 ,2022-10-05,110,28:1332bc ,1,5,n,2021-12-30
48619,3:22-cv-00001-jdp                       ,22,jdp ,2022-01-03,,1 ,2023-01-03,443,42:3601   ,,,n,2022-01-03
48620,3:22-cv-00002-jdp                       ,22,jdp ,2022-01-03,,1 ,2022-08-05,550,42:1983pr ,,,y,2022-01-03
48624,3:22-cv-00003-wmc                       ,22,wmc ,2022-01-03,,1 ,,440,42:1983cv ,,,y,2022-01-03
48625,3:22-cv-00004-jdp                       ,22,jdp ,2022-01-03,,1 ,,830,35:0271   ,,,n,2022-01-03
48626,3:22-cv-00005-wmc                       ,22,wmc ,2022-01-03,,1 ,,550,42:1983pr ,,,y,2022-01-03
48627,3:22-cv-00006-wmc                       ,22,wmc ,2022-01-03,,1 ,,550,42:1983pr ,,,y,2022-01-03
48628,3:22-cv-00007-jdp                       ,22,jdp ,2022-01-04,,1 ,2022-06-03,840,15:1114   ,,,n,2022-01-04
48629,3:22-cv-00008-slc                       ,22,slc ,2022-01-04,,1 ,2023-05-04,440,42:1983cv ,,,n,2022-01-04
48630,3:22-cv-00009-bbc                       ,22,bbc ,2022-01-05,,1 ,2022-05-18,442,42:1983cv ,,,n,2022-01-05
48631,3:22-cv-00010-jdp                       ,22,jdp ,2022-01-05,,2 ,2022-01-07,120,28:1444   ,,,y,2022-01-05
48634,3:22-cv-00011-wmc                       ,22,wmc ,2022-01-05,,1 ,2023-05-05,440,42:1983cv ,,,n,2022-01-05
48669,3:22-cv-00012-jdp                       ,22,jdp ,2022-01-07,,1 ,2022-05-17,625,21:0881   ,,,n,2022-01-07
48670,3:22-cv-00013-jdp                       ,22,jdp ,2022-01-07,,1 ,2022-05-26,110,28:1332bc ,1,5,n,2022-01-07
48671,3:22-cv-00015-wmc                       ,22,wmc ,2022-01-07,,1 ,2022-06-30,791,29:1362   ,,,n,2022-01-07
48672,3:22-cv-00016-jdp                       ,22,jdp ,2022-01-07,,2 ,2022-03-08,480,15:1692   ,,,n,2022-01-07
48673,3:22-cv-00014-wmc                       ,22,wmc ,2022-01-07,2022-09-27,4 ,2023-05-22,550,42:1983pr ,,,y,2022-09-27
48684,3:22-cv-00017-jdp                       ,22,jdp ,2022-01-07,,1 ,2022-02-16,550,42:1983pr ,,,y,2022-01-07
48687,3:22-cv-00018-jdp                       ,22,jdp ,2022-01-10,,1 ,2022-01-11,530,28:2254   ,,,y,2022-01-10
48689,3:22-cv-00020-jdp                       ,22,jdp ,2022-01-11,,1 ,2022-08-08,710,29:0201fl ,,,n,2022-01-11
48692,3:22-cv-00021-wmc                       ,22,wmc ,2022-01-11,,1 ,,530,28:2254   ,,,n,2022-01-11
48693,3:22-cv-00022-jdp                       ,22,jdp ,2022-01-11,,1 ,,550,42:1983pr ,,,y,2022-01-11
48694,3:22-cv-00023-slc                       ,22,slc ,2022-01-12,,1 ,2022-07-15,864,42:0405id ,,,n,2022-01-12
48695,3:22-cv-00024-wmc                       ,22,wmc ,2022-01-13,,1 ,,550,42:1983pr ,,,n,2022-01-13
48696,3:22-cv-00025-wmc                       ,22,wmc ,2022-01-14,,1 ,2022-05-04,190,28:1332bc ,,,y,2022-01-14
48698,3:22-cv-00026-jdp                       ,22,jdp ,2022-01-17,,1 ,2023-03-06,385,28:1332pl ,1,2,n,2022-01-17
48699,3:22-cv-00027-slc                       ,22,slc ,2022-01-17,,1 ,2023-02-24,864,42:0405id ,,,n,2022-01-17
48701,3:22-cv-00019-wmc                       ,22,wmc ,2022-01-18,,1 ,2022-11-30,440,42:1983cv ,,,y,2022-01-18
48702,3:22-cv-00028-wmc                       ,22,wmc ,2022-01-18,,1 ,2023-05-08,445,42:12101  ,,,n,2022-01-18
48707,3:22-cv-00029-wmc                       ,22,wmc ,2022-01-19,,1 ,,440,42:1983cv ,,,y,2022-01-19
48708,3:22-cv-00030-jdp                       ,22,jdp ,2022-01-19,,1 ,2022-01-27,550,42:1983pr ,,,y,2022-01-19
48709,3:22-cv-00031-jdp                       ,22,jdp ,2022-01-19,,1 ,2022-01-27,550,42:1983pr ,,,y,2022-01-19
48710,3:22-cv-00032-jdp                       ,22,jdp ,2022-01-19,,1 ,2022-01-27,550,42:1983pr ,,,y,2022-01-19
48713,3:22-cv-00035-jdp                       ,22,jdp ,2022-01-20,,1 ,2022-07-21,864,42:0405id ,,,n,2022-01-20
48712,3:22-cv-00034-jdp                       ,22,jdp ,2022-01-20,,1 ,2022-11-07,190,29:1132   ,,,n,2022-01-20
48714,3:22-cv-00036-jdp                       ,22,jdp ,2022-01-20,,1 ,,550,42:1983pr ,,,y,2022-01-20
48719,3:22-cv-00037-wmc                       ,22,wmc ,2022-01-21,,1 ,2022-07-25,440,42:1983cv ,,,n,2022-01-21
48720,3:22-cv-00038-bbc                       ,22,bbc ,2022-01-21,,1 ,2022-07-28,864,42:0405id ,,,n,2022-01-21
48728,3:22-cv-00040-wmc                       ,22,wmc ,2022-01-24,,1 ,2022-11-29,440,28:1331b  ,,,y,2022-01-24
48729,3:22-cv-00041-bbc                       ,22,bbc ,2022-01-24,,1 ,2022-07-01,550,42:1983pr ,,,y,2022-01-24
48731,3:22-cv-00043-wmc                       ,22,wmc ,2022-01-24,,1 ,2022-02-23,550,42:1983pr ,,,y,2022-01-24
48722,3:22-cv-00039-wmc                       ,22,wmc ,2022-01-25,,1 ,,442,29:0203   ,,,n,2022-01-25
48723,3:22-cv-00033-jdp                       ,22,jdp ,2022-01-25,,1 ,,440,42:1983cv ,,,n,2022-01-25
48730,3:22-cv-00042-wmc                       ,22,wmc ,2022-01-26,,2 ,,550,42:1983pr ,,,n,2022-01-26
48732,3:22-cv-00044-wmc                       ,22,wmc ,2022-01-26,,1 ,2022-06-21,480,15:1681   ,,,n,2022-01-26
48733,3:22-cv-00045-wmc                       ,22,wmc ,2022-01-26,,1 ,2022-06-01,710,29:0201fl ,,,n,2022-01-26
48744,3:22-cv-00046-slc                       ,22,slc ,2022-01-27,,1 ,2022-05-03,791,29:1132   ,,,n,2022-01-27
48745,3:22-cv-00047-jdp                       ,22,jdp ,2022-01-27,,1 ,,448,42:1983cv ,,,n,2022-01-27
48755,3:22-cv-00048-wmc                       ,22,wmc ,2022-01-28,,1 ,2022-07-22,820,17:0501   ,,,n,2022-01-28
48756,3:22-cv-00049-jdp                       ,22,jdp ,2022-01-28,,1 ,,360,28:1332pi ,2,5,n,2022-01-28
48757,3:22-cv-00050-wmc                       ,22,wmc ,2022-01-28,,1 ,2022-07-27,864,42:0405id ,,,n,2022-01-28
48758,3:22-cv-00051-jdp                       ,22,jdp ,2022-01-28,,1 ,,440,42:1983cv ,,,n,2022-01-28
48759,3:22-cv-00052-jdp                       ,22,jdp ,2022-01-28,,1 ,2022-08-18,864,42:0405id ,,,n,2022-01-28
48762,3:22-cv-00053-wmc                       ,22,wmc ,2022-02-01,,1 ,,442,28:1331ed ,,,y,2022-02-01
48763,3:22-cv-00054-wmc                       ,22,wmc ,2022-02-01,,1 ,,550,42:1983pr ,,,y,2022-02-01
48764,3:22-cv-00055-wmc                       ,22,wmc ,2022-02-02,,1 ,2022-07-07,480,15:1681   ,,,n,2022-02-02
48768,3:22-cv-00057-wmc                       ,22,wmc ,2022-02-02,,1 ,2022-02-18,440,42:1983cv ,,,y,2022-02-02
48765,3:22-cv-00056-jdp                       ,22,jdp ,2022-02-03,,1 ,2022-04-27,791,29:1132   ,,,n,2022-02-03
48769,3:22-cv-00058-wmc                       ,22,wmc ,2022-02-03,,1 ,2022-09-02,791,29:1132   ,,,n,2022-02-03
48774,3:22-cv-00059-jdp                       ,22,jdp ,2022-02-04,,1 ,2022-09-28,830,35:0271   ,,,n,2022-02-04
48780,3:22-cv-00060-jdp                       ,22,jdp ,2022-02-04,,1 ,2022-04-15,480,15:1681   ,,,n,2022-02-04
48781,3:22-cv-00061-slc                       ,22,slc ,2022-02-04,,1 ,2022-05-27,462,08:1447   ,,,n,2022-02-04
48782,3:22-cv-00062-wmc                       ,22,wmc ,2022-02-04,,1 ,2022-05-23,440,42:1983cv ,,,n,2022-02-04
48783,3:22-cv-00063-wmc                       ,22,wmc ,2022-02-07,,1 ,,550,42:1983pr ,,,y,2022-02-07
48784,3:22-cv-00064-jdp                       ,22,jdp ,2022-02-07,,1 ,2022-05-24,550,42:1983pr ,,,y,2022-02-07
48785,3:22-cv-00065-wmc                       ,22,wmc ,2022-02-07,,1 ,,550,42:1983pr ,,,y,2022-02-07
48786,3:22-cv-00066-jdp                       ,22,jdp ,2022-02-07,,1 ,,190,28:1332bc ,4,2,n,2022-02-07
48787,3:22-cv-00067-slc                       ,22,slc ,2022-02-07,,1 ,2023-03-30,864,42:0405id ,,,n,2022-02-07
48789,3:22-cv-00068-wmc                       ,22,wmc ,2022-02-07,,1 ,2022-06-21,864,42:0405id ,,,n,2022-02-07
48790,3:22-cv-00069-wmc                       ,22,wmc ,2022-02-08,,1 ,2023-02-02,360,28:1332pi ,1,2,n,2022-02-08
48791,3:22-cv-00070-slc                       ,22,slc ,2022-02-08,,1 ,2022-05-02,791,29:1002   ,,,n,2022-02-08
48792,3:22-cv-00071-wmc                       ,22,wmc ,2022-02-08,,1 ,2022-04-05,550,42:1983pr ,,,y,2022-02-08
48793,3:22-cv-00072-jdp                       ,22,jdp ,2022-02-08,,1 ,2022-02-28,550,42:1983pr ,,,y,2022-02-08
48795,3:22-cv-00073-wmc                       ,22,wmc ,2022-02-09,,1 ,2022-10-06,530,28:2241   ,,,y,2022-02-09
48794,3:22-cv-00074-jdp                       ,22,jdp ,2022-02-10,,1 ,,550,42:1983pr ,,,y,2022-02-10
48796,3:22-cv-00075-wmc                       ,22,wmc ,2022-02-10,,1 ,2022-06-09,890,misc      ,,,n,2022-02-10
48800,3:22-cv-00076-jdp                       ,22,jdp ,2022-02-10,,1 ,2022-11-21,190,15:2301   ,,,n,2022-02-10
48801,3:22-cv-00077-wmc                       ,22,wmc ,2022-02-10,,1 ,,440,42:1983cv ,,,y,2022-02-10
48802,3:22-cv-00078-wmc                       ,22,wmc ,2022-02-10,,1 ,,550,42:1983pr ,,,y,2022-02-10
48803,3:22-cv-00079-slc                       ,22,slc ,2022-02-11,,1 ,2023-04-10,190,28:1332bc ,2,4,n,2022-02-11
48806,3:22-cv-00080-jdp                       ,22,jdp ,2022-02-12,,1 ,2023-03-17,440,42:1983cv ,,,n,2022-02-12
48808,3:22-cv-00081-wmc                       ,22,wmc ,2022-02-14,,1 ,,440,42:1981cv ,,,y,2022-02-14
48809,3:22-cv-00082-jdp                       ,22,jdp ,2022-02-14,,1 ,2023-02-01,864,42:0405id ,,,n,2022-02-14
48810,3:22-cv-00083-wmc                       ,22,wmc ,2022-02-14,,1 ,2023-03-23,864,42:0405id ,,,n,2022-02-14
48812,3:22-cv-00085-jdp                       ,22,jdp ,2022-02-14,,1 ,2022-06-03,530,28:2241   ,,,y,2022-02-14
48813,3:22-cv-00086-jdp                       ,22,jdp ,2022-02-14,,1 ,2022-06-02,530,28:2241   ,,,y,2022-02-14
48811,3:22-cv-00084-jdp                       ,22,jdp ,2022-02-15,,1 ,2022-10-25,530,28:2241   ,,,y,2022-02-15
48819,3:22-cv-00087-jdp                       ,22,jdp ,2022-02-15,,1 ,2022-07-11,555,42:1983pr ,,,n,2022-02-15
48822,3:22-cv-00088-jdp                       ,22,jdp ,2022-02-17,,1 ,2022-12-14,422,28:1334   ,,,n,2022-02-17
48839,3:22-cv-00089-slc                       ,22,slc ,2022-02-18,,1 ,2022-08-22,190,28:1332oc ,4,2,n,2022-02-18
48842,3:22-cv-00090-bbc                       ,22,bbc ,2022-02-18,,1 ,2022-06-01,550,42:1983pr ,,,y,2022-02-18
48843,3:22-cv-00091-jdp                       ,22,jdp ,2022-02-18,,1 ,2023-03-31,864,42:0405id ,,,y,2022-02-18
48844,3:22-cv-00092-wmc                       ,22,wmc ,2022-02-22,,1 ,2022-03-11,360,28:1332wd ,1,5,n,2022-02-22
48845,3:22-cv-00093-jdp                       ,22,jdp ,2022-02-22,,1 ,2022-04-20,480,15:1692   ,,,n,2022-02-22
48848,3:22-cv-00094-slc                       ,22,slc ,2022-02-23,,1 ,2022-05-03,465,08:1329   ,,,n,2022-02-23
48849,3:22-cv-00095-wmc                       ,22,wmc ,2022-02-23,,1 ,,550,42:1983pr ,,,y,2022-02-23
48850,3:22-cv-00096-jdp                       ,22,jdp ,2022-02-24,,1 ,2023-02-10,422,28:1334   ,,,n,2022-02-24
48851,3:22-cv-00097-bbc                       ,22,bbc ,2022-02-24,,1 ,2022-06-07,864,42:0405id ,,,n,2022-02-24
48852,3:22-cv-00098-wmc                       ,22,wmc ,2022-02-24,,1 ,2022-07-22,550,42:1983pr ,,,y,2022-02-24
48853,3:22-cv-00099-jdp                       ,22,jdp ,2022-02-24,,2 ,2023-02-14,290,28:1441pr ,,,n,2022-02-24
48854,3:22-cv-00100-jdp                       ,22,jdp ,2022-02-24,,2 ,2022-04-22,290,28:1441pr ,,,n,2022-02-24
48856,3:22-cv-00101-wmc                       ,22,wmc ,2022-02-25,,5 ,2022-03-28,360,28:1446nr ,,,n,2022-02-25
48861,3:22-cv-00102-jdp                       ,22,jdp ,2022-02-28,,1 ,,440,42:1983cv ,,,n,2022-02-28
48862,3:22-cv-00103-wmc                       ,22,wmc ,2022-02-28,,1 ,2022-04-13,440,42:1983cv ,,,y,2022-02-28
48863,3:22-cv-00105-wmc                       ,22,wmc ,2022-02-28,,1 ,2022-12-20,440,42:1983cv ,,,n,2022-02-28
48864,3:22-cv-00104-bbc                       ,22,bbc ,2022-02-28,,1 ,2022-03-21,440,28:1441pr ,,,y,2022-02-28
48865,3:22-cv-00106-wmc                       ,22,wmc ,2022-02-28,,1 ,2022-05-17,480,15:1692   ,,,n,2022-02-28
48866,3:22-cv-00107-bbc                       ,22,bbc ,2022-03-01,,1 ,2022-03-02,440,28:1331b  ,,,y,2022-03-01
48867,3:22-cv-00108-jdp                       ,22,jdp ,2022-03-01,,2 ,2023-02-17,791,29:1001   ,,,n,2022-03-01
48868,3:22-cv-00109-wmc                       ,22,wmc ,2022-03-01,,1 ,2022-12-08,440,42:1983cv ,,,n,2022-03-01
48871,3:22-cv-00110-wmc                       ,22,wmc ,2022-03-02,,1 ,,550,42:1983pr ,,,n,2022-03-02
48873,3:22-cv-00111-jdp                       ,22,jdp ,2022-03-02,,1 ,2023-03-30,864,42:0405id ,,,n,2022-03-02
48874,3:22-cv-00112-wmc                       ,22,wmc ,2022-03-02,,1 ,2022-09-06,440,42:1983cv ,,,y,2022-03-02
48882,3:22-cv-00113-wmc                       ,22,wmc ,2022-03-03,,1 ,2022-03-07,550,42:1983pr ,,,y,2022-03-03
48883,3:22-cv-00114-wmc                       ,22,wmc ,2022-03-03,,1 ,2022-04-18,550,42:1983pr ,,,y,2022-03-03
48884,3:22-cv-00115-wmc                       ,22,wmc ,2022-03-03,2022-10-13,4 ,,550,42:1983pr ,,,y,2022-10-13
48885,3:22-cv-00116-wmc                       ,22,wmc ,2022-03-03,,1 ,,330,28:2671   ,,,n,2022-03-03
48886,3:22-cv-00118-bbc                       ,22,bbc ,2022-03-03,,1 ,2022-07-20,442,42:2000e  ,,,n,2022-03-03
48898,3:22-cv-00117-wmc                       ,22,wmc ,2022-03-07,,1 ,,550,42:1983pr ,,,y,2022-03-07
48899,3:22-cv-00119-wmc                       ,22,wmc ,2022-03-07,,1 ,,550,42:1983pr ,,,y,2022-03-07
48900,3:22-cv-00120-jdp                       ,22,jdp ,2022-03-07,,1 ,2022-06-03,530,28:2241   ,,,y,2022-03-07
48903,3:22-cv-00121-jdp                       ,22,jdp ,2022-03-07,,1 ,,440,42:1983cv ,,,n,2022-03-07
48904,3:22-cv-00122-jdp                       ,22,jdp ,2022-03-08,,1 ,2022-07-13,440,42:1983cv ,,,y,2022-03-08
48905,3:22-cv-00123-jdp                       ,22,jdp ,2022-03-08,,1 ,,864,42:0405id ,,,n,2022-03-08
48908,3:22-cv-00124-wmc                       ,22,wmc ,2022-03-08,,1 ,2023-05-11,365,28:1332pl ,1,3,n,2022-03-08
48909,3:22-cv-00125-wmc                       ,22,wmc ,2022-03-08,,1 ,,710,29:0201fl ,,,n,2022-03-08
48910,3:22-cv-00126-jdp                       ,22,jdp ,2022-03-09,,1 ,2022-08-26,550,42:1983pr ,,,y,2022-03-09
48912,3:22-cv-00127-jdp                       ,22,jdp ,2022-03-09,,1 ,2022-07-12,465,05:0551   ,,,n,2022-03-09
48913,3:22-cv-00128-jdp                       ,22,jdp ,2022-03-09,,1 ,,550,42:1983pr ,,,y,2022-03-09
48915,3:22-cv-00129-wmc                       ,22,wmc ,2022-03-10,2022-05-04,4 ,2022-08-01,550,42:1983pr ,,,y,2022-05-04
48915,3:22-cv-00129-wmc                       ,22,wmc ,2022-03-10,2022-05-04,4 ,2022-08-01,550,42:1983pr ,,,y,2022-05-04
48916,3:22-cv-00130-wmc                       ,22,wmc ,2022-03-10,2022-05-04,4 ,2022-07-15,550,42:1983pr ,,,y,2022-05-04
48916,3:22-cv-00130-wmc                       ,22,wmc ,2022-03-10,2022-05-04,4 ,2022-07-15,550,42:1983pr ,,,y,2022-05-04
48919,3:22-cv-00131-wmc                       ,22,wmc ,2022-03-10,,1 ,2022-08-23,864,42:0405id ,,,n,2022-03-10
48920,3:22-cv-00133-wmc                       ,22,wmc ,2022-03-10,,1 ,2022-10-21,864,42:0405id ,,,n,2022-03-10
48921,3:22-cv-00132-jdp                       ,22,jdp ,2022-03-10,,1 ,2022-04-08,550,42:1983pr ,,,y,2022-03-10
48922,3:22-cv-00134-wmc                       ,22,wmc ,2022-03-10,,1 ,,440,42:1983cv ,,,n,2022-03-10
48954,22-135,22,jdp ,2022-03-14,,,,376,31:3729   ,,,n,2022-03-14
48955,3:22-cv-00136-jdp                       ,22,jdp ,2022-03-14,,1 ,,190,28:1346bc ,,,y,2022-03-14
48958,3:22-cv-00137-wmc                       ,22,wmc ,2022-03-14,,1 ,2022-04-15,550,42:1983pr ,,,y,2022-03-14
48961,3:22-cv-00138-slc                       ,22,slc ,2022-03-14,,1 ,2022-12-12,864,42:0405id ,,,n,2022-03-14
48962,3:22-cv-00139-wmc                       ,22,wmc ,2022-03-14,,1 ,2022-12-13,550,42:1983pr ,,,y,2022-03-14
48965,3:22-cv-00140-jdp                       ,22,jdp ,2022-03-15,,1 ,2022-03-21,440,42:1983cv ,,,y,2022-03-15
48968,3:22-cv-00142-jdp                       ,22,jdp ,2022-03-16,,1 ,2023-05-18,360,28:1332pi ,2,1,n,2022-03-16
48971,3:22-cv-00143-jdp                       ,22,jdp ,2022-03-16,,1 ,,864,42:0405id ,,,n,2022-03-16
48976,3:22-cv-00145-jdp                       ,22,jdp ,2022-03-17,,1 ,2022-12-15,110,28:1332in ,2,4,n,2022-03-17
48977,3:22-cv-00146-jdp                       ,22,jdp ,2022-03-17,,1 ,2022-04-06,550,42:1983pr ,,,y,2022-03-17
48980,3:22-cv-00147-wmc                       ,22,wmc ,2022-03-17,,1 ,2022-06-30,480,15:1681   ,,,n,2022-03-17
48983,3:22-cv-00149-wmc                       ,22,wmc ,2022-03-18,,1 ,,550,42:1983pr ,,,y,2022-03-18
48986,3:22-cv-00148-wmc                       ,22,wmc ,2022-03-18,,1 ,2022-07-12,440,42:1983cv ,,,y,2022-03-18
48987,3:22-cv-00150-wmc                       ,22,wmc ,2022-03-18,,1 ,2022-04-20,440,42:1983cv ,,,y,2022-03-18
48984,3:22-cv-00144-wmc                       ,22,wmc ,2022-03-18,,5 ,2023-04-10,880,18:1836b  ,,,n,2022-03-18
48989,3:22-cv-00152-jdp                       ,22,jdp ,2022-03-21,,1 ,2022-10-07,550,42:1983pr ,,,y,2022-03-21
48988,22-151,22,slc ,2022-03-21,,,,376,31:3730   ,,,n,2022-03-21
48996,3:22-cv-00141-jdp                       ,22,jdp ,2022-03-22,,1 ,2022-05-31,550,42:1983pr ,,,y,2022-03-22
48999,3:22-cv-00153-jdp                       ,22,jdp ,2022-03-22,,1 ,2022-06-15,710,29:0201fl ,,,n,2022-03-22
49000,3:22-cv-00154-wmc                       ,22,wmc ,2022-03-22,,1 ,2022-06-08,440,42:1983cv ,,,y,2022-03-22
49001,3:22-cv-00155-wmc                       ,22,wmc ,2022-03-22,,1 ,2022-08-17,890,28:2201in ,,,n,2022-03-22
49002,3:22-cv-00156-jdp                       ,22,jdp ,2022-03-22,,1 ,2023-04-28,864,42:0405id ,,,n,2022-03-22
49003,3:22-cv-00157-jdp                       ,22,jdp ,2022-03-22,,1 ,2023-03-30,864,42:0405id ,,,n,2022-03-22
49005,3:22-cv-00158-jdp                       ,22,jdp ,2022-03-23,,1 ,2022-10-20,530,28:2241   ,,,y,2022-03-23
49006,3:22-cv-00159-wmc                       ,22,wmc ,2022-03-23,,1 ,2023-04-26,442,29:0621   ,,,n,2022-03-23
49007,3:22-cv-00160-wmc                       ,22,wmc ,2022-03-23,,1 ,2022-06-09,480,15:1681   ,,,n,2022-03-23
49008,3:22-cv-00163-slc                       ,22,slc ,2022-03-23,,1 ,,865,42:0405id ,,,n,2022-03-23
49009,3:22-cv-00161-wmc                       ,22,wmc ,2022-03-23,,1 ,2022-10-07,530,28:2254   ,,,y,2022-03-23
49010,3:22-cv-00162-wmc                       ,22,wmc ,2022-03-23,,1 ,2022-10-07,530,28:2254   ,,,y,2022-03-23
49013,3:22-cv-00164-jdp                       ,22,jdp ,2022-03-24,,1 ,2023-01-11,365,28:1332pl ,2,1,n,2022-03-24
49020,3:22-cv-00165-wmc                       ,22,wmc ,2022-03-25,,1 ,2023-01-05,865,42:0402   ,,,n,2022-03-25
49021,3:22-cv-00166-wmc                       ,22,wmc ,2022-03-25,,1 ,,530,28:2254   ,,,n,2022-03-25
49022,3:22-cv-00167-slc                       ,22,slc ,2022-03-25,,1 ,2022-04-11,465,28:1361   ,,,n,2022-03-25
49025,3:22-cv-00168-bbc                       ,22,bbc ,2022-03-28,,1 ,2022-08-22,550,42:1983pr ,,,y,2022-03-28
49026,3:22-cv-00169-wmc                       ,22,wmc ,2022-03-28,,2 ,,360,28:1332pi ,1,2,n,2022-03-28
49027,3:22-cv-00170-jdp                       ,22,jdp ,2022-03-28,,1 ,,550,42:1983pr ,,,y,2022-03-28
49028,3:22-cv-00171-wmc                       ,22,wmc ,2022-03-28,,1 ,,360,28:1331   ,,,n,2022-03-28
49033,3:22-cv-00172-jdp                       ,22,jdp ,2022-03-28,,1 ,2023-05-26,550,42:1983pr ,,,n,2022-03-28
49034,3:22-cv-00173-bbc                       ,22,bbc ,2022-03-28,,1 ,2022-05-20,440,42:1983cv ,,,y,2022-03-28
49035,3:22-cv-00174-bbc                       ,22,bbc ,2022-03-28,,1 ,2022-04-22,550,42:1983cv ,,,y,2022-03-28
49038,3:22-cv-00175-jdp                       ,22,jdp ,2022-03-29,,2 ,2022-04-26,480,15:1692   ,,,n,2022-03-29
49039,3:22-cv-00177-wmc                       ,22,wmc ,2022-03-30,,1 ,,440,42:1983cv ,,,n,2022-03-30
49048,3:22-cv-00178-jdp                       ,22,jdp ,2022-03-30,,1 ,,550,42:1983pr ,,,y,2022-03-30
49051,3:22-cv-00179-jdp                       ,22,jdp ,2022-03-30,,1 ,2022-10-17,530,28:2241   ,,,y,2022-03-30
49052,3:22-cv-00176-wmc                       ,22,wmc ,2022-03-30,,1 ,,440,42:1983cv ,,,y,2022-03-30
49053,3:22-cv-00180-jdp                       ,22,jdp ,2022-03-31,,1 ,2023-04-12,751,29:2601   ,,,n,2022-03-31
49054,3:22-cv-00181-wmc                       ,22,wmc ,2022-03-31,,1 ,2022-07-12,480,15:1681   ,,,n,2022-03-31
49055,3:22-cv-00182-jdp                       ,22,jdp ,2022-03-31,,1 ,2022-06-13,190,28:1332oc ,1,2,n,2022-03-31
49056,3:22-cv-00184-wmc                       ,22,wmc ,2022-04-01,,1 ,2022-09-21,360,28:1332ct ,2,5,n,2022-04-01
49057,3:22-cv-00183-wmc                       ,22,wmc ,2022-04-01,,1 ,2022-08-12,440,42:1983cv ,,,y,2022-04-01
49058,3:22-cv-00185-jdp                       ,22,jdp ,2022-04-04,,1 ,2023-05-02,870,26:7403   ,,,n,2022-04-04
49059,3:22-cv-00186-wmc                       ,22,wmc ,2022-04-04,,2 ,2022-08-05,190,28:1332oc ,5,5,n,2022-04-04
49060,3:22-cv-00187-jdp                       ,22,jdp ,2022-04-04,,2 ,2022-10-06,440,42:1983cv ,,,y,2022-04-04
